timestamp,meter_id,zone,type,consommation_kw,tension_v,courant_a,is_anomaly,anomaly_type,confidence,reconstruction_score,voltage_score,consumption_score,power_factor_score,frequency_score,temporal_score,rate_change_score
2026-05-11 16:32:33,SM_0034,Zone B,commercial,14.388,232.75,61.817,1,consumption,1.0000,0.5756,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0035,Zone C,commercial,6.981,223.54,31.229,0,normal,0.9098,0.4509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0036,Zone D,commercial,7.116,235.05,30.274,0,normal,0.8407,0.7966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0037,Zone A,commercial,8.665,231.28,37.465,0,normal,0.9719,0.1405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0038,Zone B,commercial,6.544,238.96,27.385,0,normal,0.9432,0.2842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0039,Zone C,commercial,7.337,227.30,32.279,0,normal,0.9736,0.1322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0040,Zone D,commercial,10.768,219.08,49.151,1,reconstruction,0.6380,0.6380,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0041,Zone A,commercial,5.990,238.07,25.161,0,normal,0.8838,0.5810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0042,Zone B,commercial,5.967,254.62,23.435,1,voltage,0.7000,0.5239,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0043,Zone C,industriel,23.940,241.05,99.315,0,normal,0.9072,0.4638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0044,Zone D,industriel,21.785,236.88,91.966,0,normal,0.8548,0.7261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0045,Zone A,industriel,17.600,223.00,78.924,0,normal,0.9632,0.1840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0046,Zone B,industriel,20.107,227.40,88.421,0,normal,0.8461,0.7693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0047,Zone C,industriel,18.493,235.66,78.473,0,normal,0.9435,0.2823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0048,Zone D,industriel,27.559,230.17,119.733,1,reconstruction,0.6169,0.6169,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0049,Zone A,industriel,15.212,241.89,62.888,0,normal,0.8938,0.4277,0.1034,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:33,SM_0050,Zone B,industriel,19.665,224.15,87.731,0,normal,0.9070,0.4650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0001,Zone A,residentiel,1.539,241.76,6.366,0,normal,0.8206,0.7948,0.1023,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0002,Zone B,residentiel,8.556,228.32,37.474,1,reconstruction,0.9825,0.9825,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0003,Zone C,residentiel,1.129,240.81,4.688,0,normal,0.8719,0.6404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0004,Zone D,residentiel,0.490,225.09,2.177,0,normal,0.8707,0.6466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0005,Zone A,residentiel,2.602,238.27,10.920,0,normal,0.9069,0.4654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0006,Zone B,residentiel,5.453,241.63,22.568,1,reconstruction,0.9869,0.9869,0.1011,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0007,Zone C,residentiel,1.914,218.33,8.767,1,reconstruction,1.0000,1.0000,0.1015,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0008,Zone D,residentiel,1.058,223.49,4.734,0,normal,0.8211,0.8944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0009,Zone A,residentiel,13.595,231.11,58.825,0,normal,0.8075,0.2877,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0010,Zone B,residentiel,3.744,226.02,16.565,0,normal,0.8492,0.3038,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0011,Zone C,residentiel,2.381,223.17,10.669,0,normal,0.8109,0.9454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0012,Zone D,residentiel,0.737,231.68,3.181,0,normal,0.8232,0.8839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0013,Zone A,residentiel,1.000,220.80,4.529,0,normal,0.8000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0014,Zone B,residentiel,0.863,238.32,3.621,0,normal,0.8391,0.8044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0015,Zone C,residentiel,2.236,231.92,9.641,0,normal,0.8935,0.5326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0016,Zone D,residentiel,18.118,227.76,79.549,1,consumption,1.0000,0.4022,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0017,Zone A,residentiel,10.306,241.71,42.638,0,normal,0.8171,0.1377,0.1018,0.9000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0018,Zone B,residentiel,2.396,238.64,10.040,0,normal,0.9368,0.3161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0019,Zone C,residentiel,17.087,237.76,71.867,1,consumption,1.0000,0.8639,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0020,Zone D,residentiel,2.665,233.56,11.410,0,normal,0.9021,0.4896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0021,Zone A,residentiel,2.396,218.34,10.974,0,normal,0.9083,0.3569,0.1014,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0022,Zone B,residentiel,2.120,225.65,9.395,0,normal,0.9640,0.1799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0023,Zone C,residentiel,9.577,234.21,40.891,1,consumption,0.9000,0.3378,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0024,Zone D,residentiel,1.720,226.65,7.589,0,normal,0.9410,0.2952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0025,Zone A,residentiel,1.884,222.63,8.462,0,normal,0.8570,0.7150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0026,Zone B,residentiel,1.523,225.83,6.744,0,normal,0.8461,0.7696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0027,Zone C,residentiel,0.723,237.50,3.044,0,normal,0.8731,0.6346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0028,Zone D,residentiel,3.181,259.77,12.245,1,reconstruction,0.8042,0.8042,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0029,Zone A,residentiel,0.981,228.07,4.301,0,normal,0.8303,0.8484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0030,Zone B,residentiel,13.012,235.93,55.152,1,consumption,0.9000,0.5009,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0031,Zone C,commercial,8.582,218.56,39.266,0,normal,0.8859,0.5706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0032,Zone D,commercial,6.525,238.34,27.377,0,normal,0.8132,0.9340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0033,Zone A,commercial,18.869,224.11,84.195,1,consumption,1.0000,0.7044,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0034,Zone B,commercial,10.242,237.93,43.046,1,reconstruction,1.0000,1.0000,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0035,Zone C,commercial,7.536,233.49,32.275,0,normal,0.8280,0.8599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0036,Zone D,commercial,7.971,231.83,34.383,0,normal,0.9644,0.1780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0037,Zone A,commercial,8.189,232.43,35.232,0,normal,0.8564,0.7178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0038,Zone B,commercial,7.197,224.18,32.104,0,normal,0.8560,0.7201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0039,Zone C,commercial,7.666,225.37,34.015,0,normal,0.8851,0.5743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0040,Zone D,commercial,9.606,218.29,44.006,1,reconstruction,0.7505,0.7505,0.1018,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0041,Zone A,commercial,6.061,235.81,25.703,0,normal,0.8966,0.5170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0042,Zone B,commercial,5.558,231.55,24.003,0,normal,0.9273,0.3637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0043,Zone C,industriel,24.335,219.34,110.946,1,reconstruction,0.6101,0.6101,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0044,Zone D,industriel,23.824,221.99,107.320,0,normal,0.8013,0.9937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0045,Zone A,industriel,16.805,239.75,70.094,0,normal,0.8636,0.6820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0046,Zone B,industriel,20.518,237.69,86.323,0,normal,0.8478,0.7610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0047,Zone C,industriel,17.079,233.88,73.025,0,normal,0.8117,0.9415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0048,Zone D,industriel,28.834,232.73,123.895,1,reconstruction,0.7316,0.7316,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0049,Zone A,industriel,15.037,221.75,67.811,0,normal,0.8825,0.5876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:35,SM_0050,Zone B,industriel,18.225,228.37,79.805,0,normal,0.9125,0.4376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0001,Zone A,residentiel,1.278,238.02,5.369,0,normal,0.8687,0.6565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0002,Zone B,residentiel,6.077,220.98,27.500,0,normal,0.8191,0.4546,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0003,Zone C,residentiel,2.208,221.76,9.957,0,normal,0.9354,0.3232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0004,Zone D,residentiel,0.847,229.64,3.688,0,normal,0.8002,0.9990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0005,Zone A,residentiel,2.586,219.81,11.765,0,normal,0.8994,0.5029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0006,Zone B,residentiel,5.286,234.10,22.580,1,reconstruction,0.9435,0.9435,0.0000,0.6000,0.0000,0.9400,0.0000,0.0000
2026-05-11 16:32:37,SM_0007,Zone C,residentiel,1.899,219.83,8.638,0,normal,0.9770,0.1151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0008,Zone D,residentiel,1.197,218.08,5.489,0,normal,0.9123,0.3351,0.1037,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0009,Zone A,residentiel,8.559,233.55,36.647,1,consumption,0.9000,0.3314,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0010,Zone B,residentiel,1.830,238.81,7.663,0,normal,0.9108,0.4458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0011,Zone C,residentiel,2.337,230.18,10.153,0,normal,0.8396,0.8022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0012,Zone D,residentiel,1.894,240.34,7.881,0,normal,0.9543,0.2287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0013,Zone A,residentiel,2.101,236.34,8.890,0,normal,0.8270,0.8649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0014,Zone B,residentiel,0.783,222.43,3.520,0,normal,0.9762,0.1191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0015,Zone C,residentiel,2.845,223.16,12.749,0,normal,0.9641,0.1797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0016,Zone D,residentiel,13.289,226.41,58.694,1,consumption,0.9000,0.7955,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0017,Zone A,residentiel,6.353,221.74,28.651,0,normal,0.8852,0.1241,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0018,Zone B,residentiel,1.264,232.48,5.437,0,normal,0.8749,0.6254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0019,Zone C,residentiel,12.697,223.53,56.802,1,consumption,0.9000,0.6184,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0020,Zone D,residentiel,2.853,234.33,12.175,0,normal,0.9444,0.2782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0021,Zone A,residentiel,3.337,224.11,14.890,0,normal,0.8095,0.9526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0022,Zone B,residentiel,2.539,231.99,10.944,0,normal,0.9759,0.1207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0023,Zone C,residentiel,7.449,229.34,32.480,1,reconstruction,0.8051,0.8051,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0024,Zone D,residentiel,8.528,234.33,36.393,1,consumption,0.9000,0.7255,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0025,Zone A,residentiel,2.181,234.72,9.292,0,normal,0.8000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0026,Zone B,residentiel,1.869,227.85,8.203,0,normal,0.8000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0027,Zone C,residentiel,1.529,223.92,6.828,0,normal,0.8345,0.8273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0028,Zone D,residentiel,2.440,220.25,11.078,0,normal,0.8838,0.5808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0029,Zone A,residentiel,0.000,226.15,0.000,0,normal,0.9411,0.2944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:37,SM_0030,Zone B,residentiel,9.986,224.89,44.404,1,consumption,0.9000,0.3899,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0031,Zone C,commercial,6.346,235.25,26.976,0,normal,0.8146,0.9269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0032,Zone D,commercial,7.038,232.03,30.332,0,normal,0.9691,0.1545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0033,Zone A,commercial,15.824,222.01,71.276,1,consumption,1.0000,0.9294,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0034,Zone B,commercial,7.872,219.63,35.842,0,normal,0.9356,0.3218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0035,Zone C,commercial,6.773,230.91,29.332,0,normal,0.8217,0.8913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0036,Zone D,commercial,8.276,222.41,37.211,1,reconstruction,0.9102,0.9102,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000
2026-05-11 16:32:38,SM_0037,Zone A,commercial,7.272,238.98,30.429,0,normal,0.8079,0.9603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0038,Zone B,commercial,5.822,223.12,26.094,0,normal,0.8882,0.5591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0039,Zone C,commercial,7.598,223.78,33.953,0,normal,0.8564,0.7182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0040,Zone D,commercial,10.176,226.05,45.017,1,reconstruction,0.6212,0.6212,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0041,Zone A,commercial,7.566,226.97,33.335,0,normal,0.8916,0.5421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0042,Zone B,commercial,5.990,233.49,25.654,0,normal,0.8764,0.6182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0043,Zone C,industriel,20.453,239.98,85.228,0,normal,0.9791,0.1047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0044,Zone D,industriel,21.890,234.79,93.232,0,normal,0.9771,0.1143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0045,Zone A,industriel,19.868,220.49,90.108,0,normal,0.8956,0.5222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0046,Zone B,industriel,21.369,218.66,97.727,0,normal,0.9478,0.2612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0047,Zone C,industriel,20.933,221.89,94.340,0,normal,0.8533,0.7334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0048,Zone D,industriel,23.787,236.13,100.737,0,normal,0.8000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0049,Zone A,industriel,13.457,237.67,56.621,0,normal,0.8369,0.8153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:38,SM_0050,Zone B,industriel,18.617,219.28,84.901,0,normal,0.9082,0.4590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0001,Zone A,residentiel,0.958,234.22,4.090,0,normal,0.9666,0.1671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0002,Zone B,residentiel,4.101,240.75,17.034,1,reconstruction,0.7063,0.7063,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0003,Zone C,residentiel,2.655,240.22,11.052,0,normal,0.8704,0.6479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0004,Zone D,residentiel,0.716,226.33,3.164,0,normal,0.9135,0.4327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0005,Zone A,residentiel,0.991,240.90,4.114,0,normal,0.8136,0.9321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0006,Zone B,residentiel,3.922,218.88,17.918,1,reconstruction,0.7228,0.7228,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0007,Zone C,residentiel,1.568,195.79,8.009,1,voltage,1.0000,0.4650,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0008,Zone D,residentiel,1.651,252.37,6.542,1,voltage,0.7000,0.4303,0.7000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0009,Zone A,residentiel,6.769,219.63,30.820,1,reconstruction,0.6379,0.6379,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0010,Zone B,residentiel,2.865,219.74,13.038,0,normal,0.9714,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0011,Zone C,residentiel,1.295,224.09,5.779,0,normal,0.9725,0.1373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0012,Zone D,residentiel,0.921,226.10,4.073,0,normal,0.8100,0.9499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0013,Zone A,residentiel,0.928,218.26,4.252,0,normal,0.8745,0.5253,0.1021,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0014,Zone B,residentiel,0.866,225.02,3.849,0,normal,0.8640,0.6801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0015,Zone C,residentiel,1.706,238.16,7.163,0,normal,0.9344,0.3282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0016,Zone D,residentiel,8.540,221.16,38.615,1,consumption,0.9000,0.6810,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0017,Zone A,residentiel,5.200,230.08,22.601,1,reconstruction,0.6175,0.6175,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0018,Zone B,residentiel,2.633,220.34,11.950,0,normal,0.8684,0.6580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0019,Zone C,residentiel,9.920,237.82,41.712,1,consumption,0.9000,0.8749,0.0000,0.9000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0020,Zone D,residentiel,2.123,229.87,9.236,0,normal,0.8619,0.6905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0021,Zone A,residentiel,2.718,229.39,11.849,0,normal,0.9773,0.1137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0022,Zone B,residentiel,2.906,231.14,12.572,0,normal,0.9511,0.2445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0023,Zone C,residentiel,6.534,232.60,28.091,1,reconstruction,0.7463,0.7463,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0024,Zone D,residentiel,5.320,241.81,22.001,0,normal,0.8102,0.3965,0.1027,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0025,Zone A,residentiel,1.947,239.32,8.136,0,normal,0.9521,0.2393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0026,Zone B,residentiel,1.029,232.86,4.419,0,normal,0.8871,0.5645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0027,Zone C,residentiel,2.112,231.58,9.120,0,normal,0.8286,0.8571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0028,Zone D,residentiel,2.334,224.18,10.411,0,normal,0.9072,0.4642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0029,Zone A,residentiel,0.432,230.80,1.872,0,normal,0.8150,0.9248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0030,Zone B,residentiel,7.004,233.75,29.964,1,reconstruction,0.9783,0.9783,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0031,Zone C,commercial,6.846,240.48,28.468,0,normal,0.8816,0.5920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0032,Zone D,commercial,7.116,226.37,31.435,0,normal,0.8552,0.7241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0033,Zone A,commercial,10.601,235.38,45.038,1,reconstruction,1.0000,1.0000,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0034,Zone B,commercial,7.265,232.42,31.258,0,normal,0.8935,0.5325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0035,Zone C,commercial,5.977,239.74,24.931,0,normal,0.9468,0.2662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0036,Zone D,commercial,7.736,222.99,34.692,0,normal,0.9689,0.1555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0037,Zone A,commercial,7.508,227.73,32.969,0,normal,0.8831,0.5843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0038,Zone B,commercial,6.488,226.38,28.660,0,normal,0.8008,0.9958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0039,Zone C,commercial,7.290,239.01,30.501,0,normal,0.9321,0.3397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0040,Zone D,commercial,9.201,227.59,40.428,1,reconstruction,0.8010,0.8010,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0041,Zone A,commercial,7.005,222.87,31.431,0,normal,0.8943,0.5284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0042,Zone B,commercial,6.928,241.83,28.648,0,normal,0.8839,0.4779,0.1029,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0043,Zone C,industriel,36.988,230.90,160.191,0,normal,0.8283,0.1386,0.0000,0.9596,0.0000,0.0000,0.0000,0.0000
2026-05-11 16:32:40,SM_0044,Zone D,industriel,18.637,219.67,84.841,0,normal,0.8802,0.5991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
